,Month_year,Country,Balance,Combustible Renewables,Hydro,Other Renewables,Solar,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",Wind,value_CDD_18,value_CDD_21,value_Global_Horizontal_Irrandiance,value_HDD_16,value_HDD_18,value_Heat_index,value_Relative_Humidty,value_Temperature,value_Total_Precipitation,"total target (wind, solar, hydro)"
4888,2018-05-01,Switzerland,Net Electricity Production,140.9199,4339.1327,0.0,216.1222,4703.2798,7.105,4.964,0.0464,770908.0,93.08,142.3,13.57,78.29,10.82,0.2122,4562.3599
4889,2018-05-01,United Kingdom,Net Electricity Production,2974.9267,545.9955,0.7748,1767.8671,8513.2118,3223.6476,0.6607,0.0,795783.0,97.5,154.1,13.05,78.58,11.79,0.07541,5537.5102
4890,2018-05-01,United States,Net Electricity Production,5395.8181,32380.3251,0.0,9017.2867,71413.6995,23259.172,111.0,55.92,940547.0,18.03,34.88,20.55,61.47,16.3,0.1087,64656.7838
4891,2019-05-01,Argentina,Net Electricity Production,119.8157,2171.9999,0.0,41.7789,2661.7315,328.137,12.37,3.006,403190.0,80.7,127.2,14.3,69.74,11.44,0.07572,2541.9157999999998
4892,2019-05-01,Australia,Net Electricity Production,240.9686,1341.1871,0.0,1044.3441,4315.9926,1689.4928,15.27,3.611,632967.0,67.11,110.4,14.94,50.71,18.6,0.02268,4075.0240000000003
4893,2019-05-01,Austria,Net Electricity Production,382.1113,4553.9763,0.0,175.3434,5886.017,774.57,0.2309,0.0,657076.0,180.6,240.5,10.25,76.13,8.366,0.2592,5503.889700000001
4894,2019-05-01,Belgium,Net Electricity Production,292.9608,88.998,0.0,539.2454,1427.8387,506.6345,0.0,0.0,766492.0,136.2,196.9,11.65,73.43,11.33,0.09158,1134.8779
4895,2019-05-01,Brazil,Net Electricity Production,5525.5238,35699.5951,0.0,487.3687,45593.7304,3881.2429,165.6,89.05,640902.0,1.08,4.248,23.74,80.46,24.95,0.2096,40068.206699999995
4896,2019-05-01,Bulgaria,Net Electricity Production,105.3948,373.2291,0.0,152.6954,722.5937,91.2744,12.87,1.166,855560.0,57.18,98.98,15.22,72.26,15.53,0.1115,617.1989000000001
4897,2019-05-01,Canada,Net Electricity Production,729.4106,28521.637,0.0,465.7299,31730.8403,2014.0628,0.6672,0.04046,849486.0,172.1,231.6,10.55,70.29,2.839,0.05533,31001.4297
4898,2019-05-01,Chile,Net Electricity Production,539.8035,1508.1227,0.0,370.7457,2787.1436,346.339,0.2017,0.007552,407482.0,176.1,237.0,10.36,67.2,7.758,0.2106,2225.2074
4899,2019-05-01,Colombia,Net Electricity Production,127.1417,4810.2852,0.0,10.4222,4954.0303,6.1812,120.0,69.1,627832.0,17.97,36.23,21.67,86.61,24.38,0.5302,4826.8886
4900,2019-05-01,Croatia,Net Electricity Production,70.4728,653.1728,0.0,7.8364,860.3149,122.1007,1.853,0.0,727848.0,82.36,135.1,13.7,76.74,14.09,0.2441,783.1099
4901,2019-05-01,Cyprus,Net Electricity Production,4.6853,0.0,0.0,20.0677,45.3812,20.6282,141.8,68.06,1125666.0,0.0,0.8485,22.55,65.22,21.79,0.002063,40.695899999999995
4902,2019-05-01,Czech Republic,Net Electricity Production,374.9999,268.1477,0.0,238.2271,932.2863,50.9116,0.1475,0.0,661161.0,151.7,211.3,11.19,72.97,10.84,0.1413,557.2864
4903,2019-05-01,Denmark,Net Electricity Production,332.6357,0.9397,0.0,136.491,1950.0497,1479.9832,0.0,0.0,792643.0,177.4,239.2,10.28,76.34,10.09,0.08407,1617.4138999999998
4904,2019-05-01,Estonia,Net Electricity Production,85.7612,1.6257,0.0,11.2865,143.8274,45.154,3.313,0.05169,772384.0,185.0,239.6,10.38,71.68,10.43,0.09374,58.0662
4905,2019-05-01,Finland,Net Electricity Production,949.3641,1562.5746,0.0,19.7339,3002.6481,470.9755,1.074,0.0,672205.0,219.9,277.9,9.071,71.42,7.391,0.1176,2053.284
4906,2019-05-01,France,Net Electricity Production,624.9596,5634.4755,39.4248,1347.5669,9948.7618,2292.6889,1.22,0.04126,841027.0,101.8,158.7,12.92,71.12,12.52,0.1012,9274.7313
4907,2019-05-01,Germany,Net Electricity Production,3817.7915,2278.0562,0.0,5262.8486,19650.1088,8277.6749,0.2601,0.0,733547.0,149.1,208.2,11.29,71.28,11.09,0.121,15818.579699999998
4908,2019-05-01,Greece,Net Electricity Production,29.3837,308.1874,0.0,439.9623,1196.2435,418.7101,34.07,4.82,987224.0,12.98,34.32,17.99,72.56,17.5,0.03796,1166.8598000000002
4909,2019-05-01,Hungary,Net Electricity Production,154.2248,14.4826,0.0,122.6616,368.8912,76.7548,2.88,0.0,657917.0,74.53,124.4,14.08,74.94,14.13,0.1919,213.899
4910,2019-05-01,Iceland,Net Electricity Production,0.0,1181.706,0.0,0.0,1663.1189,0.3741,0.0,0.0,691780.0,289.2,351.2,6.67,76.49,3.896,0.06673,1182.0801
4911,2019-05-01,India,Net Electricity Production,2493.9195,15092.2087,0.0,4273.2584,26012.9669,4153.5803,431.8,339.9,1017335.0,1.729,2.325,34.24,50.56,30.12,0.07873,23519.0474
4912,2019-05-01,Ireland,Net Electricity Production,71.2932,31.49,0.0,5.9663,657.8748,549.1253,0.0,0.0,733659.0,156.7,218.6,10.95,75.99,10.87,0.07681,586.5816000000001
4913,2019-05-01,Italy,Net Electricity Production,1550.9112,4948.0059,0.0,2295.9785,10940.9116,1655.033,1.656,0.0,832065.0,63.7,115.3,14.33,75.73,13.73,0.1813,8899.0174
4914,2019-05-01,Japan,Net Electricity Production,1768.0966,7996.6001,0.0,7939.4897,18425.5985,501.4003,49.87,11.6,908661.0,14.18,30.99,18.61,69.29,17.27,0.1458,16437.4901
4915,2019-05-01,Korea,Net Electricity Production,685.9598,536.0426,38.4677,1489.9363,2975.3531,224.9467,39.93,8.501,972022.0,8.329,27.93,18.39,63.87,17.52,0.09865,2250.9256
4916,2019-05-01,Latvia,Net Electricity Production,61.9416,171.9911,0.0,0.4672,245.4354,11.0355,10.43,0.7357,757381.0,144.5,195.3,12.04,68.43,11.79,0.0825,183.4938
4917,2019-05-01,Lithuania,Net Electricity Production,26.0238,65.7183,0.0,10.9013,205.0448,102.4014,9.944,0.2987,738540.0,123.7,172.7,12.75,66.93,12.64,0.08622,179.02100000000002
4918,2019-05-01,Luxembourg,Net Electricity Production,16.4285,59.1918,0.0,17.365,110.6857,17.7004,0.0,0.0,747995.0,156.0,216.8,11.01,71.8,10.84,0.1075,94.2572
4919,2019-05-01,Malta,Net Electricity Production,0.4897,0.0,0.0,21.6852,21.6852,0.0,4.325,0.0,1020159.0,1.284,28.12,17.23,80.34,17.19,0.02446,21.6852
4920,2019-05-01,Mexico,Net Electricity Production,356.1933,2987.0277,0.0,710.8881,5900.2548,1370.2835,166.6,93.3,1117541.0,0.612,3.818,23.97,51.98,24.0,0.04165,5068.1993
4921,2019-05-01,Netherlands,Net Electricity Production,408.7767,8.5424,0.0,734.4039,1840.4092,688.6862,0.04425,0.0,793831.0,137.0,197.1,11.64,73.51,11.51,0.05873,1431.6325
4922,2019-05-01,New Zealand,Net Electricity Production,68.8573,2156.388,0.0,5.2578,3095.3327,197.9326,0.0141,0.0,304501.0,82.25,140.0,13.48,81.57,11.42,0.1841,2359.5784
4923,2019-05-01,Norway,Net Electricity Production,19.3449,9124.4113,0.0,2.1923,9503.1858,357.2373,0.02004,0.0,706008.0,244.8,306.1,8.126,72.99,5.253,0.153,9483.8409
4924,2019-05-01,People's Republic of China,Net Electricity Production,7817.606,111999.6395,0.9742,20916.5386,181141.0033,40396.8531,113.9,52.75,930383.0,14.18,25.13,21.12,53.82,13.47,0.1114,173313.0312
4925,2019-05-01,Poland,Net Electricity Production,510.0204,277.8294,0.0,66.6306,1861.1836,1006.7031,1.541,0.0,667544.0,121.9,176.0,12.37,72.6,12.34,0.1411,1351.1631
4926,2019-05-01,Portugal,Net Electricity Production,248.4115,625.1364,0.0,143.2239,2196.6366,1162.0579,33.29,10.82,1065158.0,14.92,45.55,17.6,63.33,18.02,0.02633,1930.4182
4927,2019-05-01,Romania,Net Electricity Production,29.7502,2336.5114,0.0,187.8616,3100.9884,546.8653,16.77,2.115,745025.0,53.28,91.79,15.58,76.66,14.65,0.1789,3071.2383
4928,2019-05-01,Serbia,Net Electricity Production,9.9196,1154.5916,0.0,1.3113,1225.5496,59.727,5.441,0.0,726667.0,70.15,115.6,14.45,75.37,13.79,0.159,1215.6299
4929,2019-05-01,Slovak Republic,Net Electricity Production,145.6788,542.8928,0.0,53.0,741.5716,0.0,0.5632,0.0,594048.0,129.7,187.5,11.97,78.0,11.78,0.2144,595.8928
4930,2019-05-01,Slovenia,Net Electricity Production,20.2651,543.0436,0.0,24.787,588.5165,0.4208,0.1692,0.0,591387.0,124.8,183.8,12.08,76.04,11.73,0.2982,568.2514
4931,2019-05-01,Spain,Net Electricity Production,396.2337,2065.6507,1.5833,1701.7289,8814.1184,4648.9218,32.27,7.9,1059307.0,26.46,54.68,17.28,57.45,16.61,0.03575,8416.3014
4932,2019-05-01,Sweden,Net Electricity Production,896.573,5396.6735,0.0,107.637,7805.6164,1404.7328,0.1769,0.0,713466.0,201.8,262.0,9.555,71.34,7.232,0.1263,6909.043299999999
4933,2019-05-01,Switzerland,Net Electricity Production,143.26,3140.084,0.0,257.7978,3553.052,11.9102,0.0,0.0,832452.0,209.6,271.5,9.242,75.83,6.317,0.2112,3409.792
4934,2019-05-01,United Kingdom,Net Electricity Production,3103.8443,285.1887,1.1659,1650.761,8231.6194,3190.6595,0.001028,0.0,757492.0,148.6,209.6,11.24,76.6,10.16,0.09378,5126.6092
4935,2019-05-01,United States,Net Electricity Production,5041.714,33698.2,0.0,9637.8947,75560.2809,25871.7796,86.15,44.5,885252.0,43.92,70.13,18.68,65.22,14.07,0.1474,69207.8743
4936,2020-05-01,Argentina,Net Electricity Production,132.1171,1620.6222,0.0,71.9245,2546.6351,721.9713,8.453,2.142,474095.0,85.08,133.4,13.97,61.13,11.57,0.04102,2414.518
4937,2020-05-01,Australia,Net Electricity Production,254.3844,1534.621,0.0,1425.2808,5166.5481,1952.2619,9.339,2.609,614777.0,83.89,132.4,14.04,50.04,17.5,0.02851,4912.1637
4938,2020-05-01,Austria,Net Electricity Production,344.3378,3996.8607,0.0,246.5726,5230.3394,642.5624,1.008,0.0,773894.0,133.2,190.8,11.88,70.17,10.25,0.1683,4885.9957
4939,2020-05-01,Belgium,Net Electricity Production,461.5931,88.9967,0.0,814.2044,2119.498,754.7038,2.622,0.0,916105.0,88.69,139.1,13.6,60.44,13.3,0.03227,1657.9048999999998
4940,2020-05-01,Brazil,Net Electricity Production,6218.3028,30501.7738,0.0,874.5707,41427.5531,3832.9058,117.9,61.3,642580.0,8.624,21.51,21.52,78.72,23.73,0.1965,35209.2503
4941,2020-05-01,Bulgaria,Net Electricity Production,41.9515,411.6593,0.0,151.5006,729.0929,123.9815,20.09,3.087,873356.0,62.87,104.4,15.28,68.87,15.39,0.1009,687.1414
4942,2020-05-01,Canada,Net Electricity Production,605.5085,28328.3589,0.0,476.1989,32170.8446,2760.7782,13.36,4.939,869617.0,174.2,225.8,11.15,70.7,1.518,0.06755,31565.336
4943,2020-05-01,Chile,Net Electricity Production,476.8152,1195.479,0.0,452.7789,2486.6371,336.3513,0.3498,0.009354,421281.0,140.7,200.1,11.56,65.63,8.773,0.2236,1984.6092
4944,2020-05-01,Colombia,Net Electricity Production,173.4725,3297.2032,0.0,15.3574,3486.0331,0.0,134.6,78.93,627156.0,14.27,31.34,22.56,85.23,24.61,0.4931,3312.5606
4945,2020-05-01,Croatia,Net Electricity Production,80.1371,336.9903,0.0,10.9479,616.7492,181.5294,7.098,0.1003,877920.0,33.06,76.61,15.76,67.2,16.2,0.09315,529.4676
4946,2020-05-01,Cyprus,Net Electricity Production,5.2731,0.0,0.0,30.261,61.0835,25.5494,127.9,61.26,1112072.0,0.01947,1.569,22.09,64.35,21.59,0.01409,55.8104
4947,2020-05-01,Czech Republic,Net Electricity Production,387.5082,225.8729,0.0,292.7026,952.0203,45.9366,0.1924,0.0,782239.0,142.3,201.9,11.49,66.58,11.19,0.1287,564.5121
4948,2020-05-01,Denmark,Net Electricity Production,297.6671,1.1543,0.0,186.2166,1734.8223,1249.7843,0.0,0.0,897633.0,170.7,232.7,10.49,74.48,10.32,0.05224,1437.1552
4949,2020-05-01,Estonia,Net Electricity Production,87.7932,2.3684,0.0,43.7575,185.0086,51.0896,0.0,0.0,886291.0,215.6,277.6,9.046,66.94,8.992,0.05999,97.21549999999999
4950,2020-05-01,Finland,Net Electricity Production,892.5358,1569.9671,0.0,35.0376,2882.3503,384.8099,0.0,0.0,849349.0,247.5,309.4,8.018,62.4,6.456,0.06027,1989.8146000000002
4951,2020-05-01,France,Net Electricity Production,656.0008,6804.7234,39.6552,1641.3558,11822.4473,2670.7122,14.85,1.225,916421.0,50.76,88.62,15.62,67.27,15.47,0.1041,11116.7914
4952,2020-05-01,Germany,Net Electricity Production,3896.2595,2136.0096,0.0,6512.5913,20184.3281,7627.0472,1.127,0.001952,817075.0,116.1,172.8,12.46,64.41,12.01,0.06675,16275.6481
4953,2020-05-01,Greece,Net Electricity Production,38.9752,294.6915,0.0,449.6429,1340.4127,557.1031,57.98,21.14,1047107.0,8.075,25.78,19.04,67.85,18.44,0.04412,1301.4375
4954,2020-05-01,Hungary,Net Electricity Production,162.1382,22.8699,0.0,268.8911,524.6208,70.069,4.945,0.3392,827084.0,57.4,107.9,14.68,59.43,14.76,0.07672,361.83000000000004
4955,2020-05-01,Iceland,Net Electricity Production,0.0,1045.4099,0.0,0.0,1561.9019,0.5649,0.0,0.0,753829.0,326.6,388.6,5.465,75.96,3.391,0.1016,1045.9748000000002
4956,2020-05-01,India,Net Electricity Production,2723.9555,14755.6882,0.0,5784.6866,30268.7863,7004.456,393.0,301.2,994412.0,1.515,2.125,33.37,56.25,29.35,0.09684,27544.8308
4957,2020-05-01,Ireland,Net Electricity Production,74.8575,35.7728,0.0,10.674,892.7098,771.4056,0.1399,0.0,838843.0,129.3,188.2,11.93,73.65,11.83,0.04822,817.8524
4958,2020-05-01,Italy,Net Electricity Production,1587.6513,5290.9891,0.0,2691.5895,11779.9944,1730.6918,26.16,2.455,946223.0,12.58,34.13,17.74,68.66,17.1,0.0901,9713.270400000001
4959,2020-05-01,Japan,Net Electricity Production,1934.3203,8606.7133,0.0,8486.9037,19856.612,609.3997,43.93,4.435,803974.0,15.41,31.24,18.41,76.53,16.84,0.1846,17703.0167
4960,2020-05-01,Korea,Net Electricity Production,685.5118,550.5223,38.5859,1775.341,3267.1435,217.1824,22.72,1.192,834409.0,10.4,36.06,17.57,76.3,16.67,0.1354,2543.0456999999997
4961,2020-05-01,Latvia,Net Electricity Production,66.9713,214.8346,0.0,0.8295,295.5677,12.9323,0.0,0.0,845835.0,194.2,256.2,9.735,67.0,9.588,0.07942,228.5964
4962,2020-05-01,Lithuania,Net Electricity Production,42.6846,72.4454,0.0,16.1519,250.9582,119.6762,0.0,0.0,815858.0,176.7,238.4,10.31,65.1,10.25,0.09627,208.2735
4963,2020-05-01,Luxembourg,Net Electricity Production,28.681,91.4939,0.0,24.6336,166.9949,22.1864,1.49,0.0,889845.0,107.8,162.7,12.8,61.9,12.65,0.05668,138.3139
4964,2020-05-01,Malta,Net Electricity Production,0.0,0.0,0.0,26.2889,26.2889,0.0,53.65,2.914,1066387.0,0.0,0.1503,19.73,80.2,19.69,0.004418,26.2889
4965,2020-05-01,Mexico,Net Electricity Production,225.6005,2831.4523,0.0,771.0324,5737.0566,1457.277,159.0,90.35,1108192.0,2.268,8.785,23.45,51.91,24.68,0.06438,5059.7617
4966,2020-05-01,Netherlands,Net Electricity Production,716.7031,3.7245,0.0,1389.6554,2907.8187,797.7358,1.437,0.0,904844.0,103.5,158.0,12.95,66.76,12.65,0.02822,2191.1157
4967,2020-05-01,New Zealand,Net Electricity Production,69.5784,2122.6957,0.0,6.6609,3062.3023,157.9416,0.426,0.0,302106.0,115.3,173.1,12.43,81.88,10.33,0.1446,2287.2982
4968,2020-05-01,Norway,Net Electricity Production,23.4412,11282.1515,0.0,25.9234,11931.8229,600.3067,0.001567,0.0,822428.0,258.8,320.0,7.678,70.89,4.418,0.1227,11908.3816
4969,2020-05-01,People's Republic of China,Net Electricity Production,10056.0758,92781.2522,1.0622,24822.4986,172533.2008,44862.8945,143.3,76.16,952999.0,12.73,22.49,22.37,54.67,14.27,0.1127,162466.6453
4970,2020-05-01,Poland,Net Electricity Production,627.584,182.119,0.0,208.0325,2148.606,1130.8705,0.4348,0.02157,759668.0,149.4,209.6,11.25,67.02,11.18,0.1175,1521.022
4971,2020-05-01,Portugal,Net Electricity Production,279.4066,1056.0547,0.0,176.7759,2219.7443,691.1909,39.08,11.34,992511.0,8.468,30.08,18.29,71.63,18.36,0.07395,1924.0214999999998
4972,2020-05-01,Romania,Net Electricity Production,35.9265,1070.0852,0.0,188.7834,1952.3695,657.5743,19.14,3.185,806083.0,52.39,94.84,15.56,66.72,13.79,0.1236,1916.4429
4973,2020-05-01,Serbia,Net Electricity Production,11.4559,692.0958,0.0,1.439,796.1818,91.1911,16.78,2.63,819227.0,50.94,93.25,15.53,66.69,14.82,0.1114,784.7259
4974,2020-05-01,Slovak Republic,Net Electricity Production,109.4554,278.5258,0.0,79.843,467.8242,0.0,1.722,0.02787,787210.0,134.7,191.4,11.88,65.52,11.52,0.1158,358.3688
4975,2020-05-01,Slovenia,Net Electricity Production,22.3873,467.5106,0.0,41.4126,531.9084,0.5979,1.434,0.0,827919.0,63.24,117.0,14.27,66.57,13.93,0.1504,509.5211
4976,2020-05-01,Spain,Net Electricity Production,480.4642,3114.892,2.1667,2218.0049,9798.5009,3982.9731,54.43,14.06,1010864.0,13.97,31.52,18.74,63.73,17.94,0.07555,9315.869999999999
4977,2020-05-01,Sweden,Net Electricity Production,789.1641,6140.0823,0.0,190.6564,8784.574,1664.6712,1.135e-06,0.0,844242.0,219.3,281.2,8.928,64.63,6.321,0.05908,7995.409900000001
4978,2020-05-01,Switzerland,Net Electricity Production,140.926,3671.6328,0.0,338.4456,4161.105,10.1007,0.8088,0.0,874086.0,120.5,175.7,12.36,71.6,10.04,0.1798,4020.1791
4979,2020-05-01,United Kingdom,Net Electricity Production,3277.862,410.5102,0.9398,1987.929,9975.4278,4298.1867,0.8281,0.0,853647.0,113.1,168.4,12.59,71.87,11.31,0.05009,6696.6259
4980,2020-05-01,United States,Net Electricity Production,4773.5911,31506.4861,0.0,9710.8054,75447.1691,28098.936,80.5,38.34,951809.0,48.4,73.47,18.3,57.95,14.78,0.09957,69316.2275
4981,2021-05-01,Argentina,Net Electricity Production,156.4745,1632.2826,0.0,122.218,2926.2563,1015.2812,9.548,2.307,460651.0,111.5,164.6,13.0,64.82,10.78,0.051,2769.7817999999997
4982,2021-05-01,Australia,Net Electricity Production,246.8976,1558.2958,0.0,1926.5601,5832.0194,2100.2659,11.92,2.998,630408.0,76.4,121.1,14.48,51.08,18.51,0.02738,5585.1218
4983,2021-05-01,Austria,Net Electricity Production,362.6363,4630.7788,0.0,314.4113,6059.5899,751.761,3.069,0.3221,736228.0,171.4,230.3,10.67,72.13,8.823,0.2251,5696.9511
4984,2021-05-01,Belgium,Net Electricity Production,284.1536,32.0062,0.0,751.0118,2050.6522,983.4805,0.6651,0.0,759866.0,150.3,208.8,11.29,73.44,10.92,0.1481,1766.4985
4985,2021-05-01,Brazil,Net Electricity Production,6461.1902,32043.5903,0.0,1223.0573,45061.4445,5333.6067,126.7,63.21,682334.0,6.51,15.5,21.87,75.81,24.05,0.1508,38600.2543
4986,2021-05-01,Bulgaria,Net Electricity Production,134.7321,600.7074,0.0,170.5113,1009.0266,103.0759,13.55,1.519,920560.0,41.16,80.38,15.84,66.93,15.97,0.08806,874.2946
4987,2021-05-01,Canada,Net Electricity Production,657.3094,29155.367,0.0,718.8634,32997.5087,2465.9689,11.45,2.906,850718.0,156.5,209.0,11.63,71.12,2.096,0.0685,32340.1993
4988,2021-05-01,Chile,Net Electricity Production,483.3154,1319.0083,0.0,596.3463,2932.1549,505.9499,0.2133,0.006488,411903.0,176.8,237.6,10.34,67.7,7.871,0.1689,2421.3045
4989,2021-05-01,Colombia,Net Electricity Production,108.3545,5003.3142,0.0,22.1281,5140.5843,6.7875,114.2,64.82,617994.0,17.99,36.87,21.3,87.13,23.97,0.5441,5032.2298
4990,2021-05-01,Costa Rica,Net Electricity Production,2.2276,798.0666,0.0,6.46,1105.0474,148.0768,109.3,44.5,723325.0,0.0,0.3257,21.66,84.22,24.34,0.4007,952.6034
4991,2021-05-01,Croatia,Net Electricity Production,80.2811,682.0889,0.0,16.6196,930.6301,145.4398,4.588,0.06629,912108.0,46.1,95.58,15.06,70.11,15.63,0.1176,844.1483
4992,2021-05-01,Cyprus,Net Electricity Production,5.2346,0.0,0.0,51.3661,75.5036,18.903,156.2,64.2,1158492.0,0.0,0.0,23.04,66.58,22.43,5.522e-05,70.26910000000001
4993,2021-05-01,Czech Republic,Net Electricity Production,427.5883,336.0584,0.0,269.6764,1105.1099,71.7869,3.617,0.1789,745567.0,160.4,218.0,11.08,70.96,10.75,0.1816,677.5217
4994,2021-05-01,Denmark,Net Electricity Production,600.3184,1.4698,0.0,160.8217,1841.5006,1078.8907,0.0,0.0,756563.0,178.8,240.7,10.24,82.21,9.938,0.1527,1241.1822
4995,2021-05-01,Estonia,Net Electricity Production,88.656,2.282,0.0,52.5892,192.5556,49.0284,1.395,0.0,728520.0,188.5,246.3,10.1,75.12,9.889,0.1378,103.89959999999999
4996,2021-05-01,Finland,Net Electricity Production,939.5474,1625.0104,0.0,58.8385,3154.2306,530.8344,0.8395,0.01028,659861.0,220.1,278.9,9.031,71.22,7.15,0.1157,2214.6832999999997
4997,2021-05-01,France,Net Electricity Production,811.2123,6340.4556,39.8221,1724.0206,12874.898,3951.8568,2.529,0.08788,814115.0,112.2,167.7,12.67,71.78,12.36,0.1507,12016.333
4998,2021-05-01,Germany,Net Electricity Production,3724.5285,2356.4867,0.0,6143.3077,22197.5386,9958.9944,1.907,0.02554,749554.0,162.0,220.4,10.95,73.06,10.76,0.165,18458.788800000002
4999,2021-05-01,Greece,Net Electricity Production,43.7624,384.3982,0.0,574.5272,1678.3611,675.6733,65.83,13.83,1075810.0,2.642,10.5,19.78,67.74,18.97,0.01721,1634.5987
5000,2021-05-01,Hungary,Net Electricity Production,178.2315,12.082,0.0,395.821,662.349,75.6381,4.961,0.1358,805200.0,64.1,116.6,14.4,65.72,14.53,0.1339,483.54110000000003
5001,2021-05-01,Iceland,Net Electricity Production,0.0,1169.5324,0.0,0.0,1615.785,0.5393,0.0,0.0,823933.0,374.3,436.3,3.925,73.43,1.44,0.07172,1170.0717
5002,2021-05-01,India,Net Electricity Production,1551.531,12228.0842,0.0,5808.6625,27326.7942,7738.5165,356.9,265.2,919707.0,1.745,2.4,32.05,61.37,28.08,0.1567,25775.2632
5003,2021-05-01,Ireland,Net Electricity Production,84.1369,62.7771,0.0,14.7425,944.8682,783.2117,0.0,0.0,779011.0,195.2,257.2,9.704,78.04,9.671,0.1781,860.7312999999999
5004,2021-05-01,Italy,Net Electricity Production,1584.8861,4726.6766,0.0,2945.9383,11702.0371,1978.9886,9.291,0.271,949481.0,30.45,67.46,16.12,69.5,15.65,0.09229,9651.6035
5005,2021-05-01,Japan,Net Electricity Production,2398.4594,10259.2759,0.0,8602.5789,22216.7235,762.7844,40.44,5.711,733470.0,17.46,36.18,18.14,78.38,16.59,0.2829,19624.6392
5006,2021-05-01,Korea,Net Electricity Production,839.2547,633.4854,37.8327,2294.1245,4079.6331,274.936,19.74,2.176,828821.0,25.21,58.03,16.76,74.15,16.26,0.1845,3202.5459
5007,2021-05-01,Latvia,Net Electricity Production,65.7536,431.578,0.0,1.0007,509.4935,11.1612,1.249,0.0,728494.0,166.5,224.4,10.8,72.64,10.61,0.1569,443.7399
5008,2021-05-01,Lithuania,Net Electricity Production,42.7234,104.7734,0.0,21.1245,282.3418,113.7205,0.7323,0.0,731690.0,152.3,210.6,11.23,70.59,11.19,0.1687,239.6184
5009,2021-05-01,Luxembourg,Net Electricity Production,33.397,93.7296,0.0,24.7875,185.8069,33.8928,0.2395,0.0,733219.0,184.6,244.7,10.11,74.21,9.966,0.1522,152.4099
5010,2021-05-01,Malta,Net Electricity Production,0.0,0.0,0.0,30.2794,30.2794,0.0,36.0,0.0,1065342.0,0.0,1.355,19.12,82.77,19.07,0.001157,30.2794
5011,2021-05-01,Mexico,Net Electricity Production,202.0999,3153.7907,0.0,1282.35,6879.8155,1831.7388,150.2,85.06,1092020.0,1.524,9.026,23.09,53.03,24.16,0.07116,6267.8795
