Country,parameter,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19,Jun-19,Jul-19,Aug-19,Sep-19,Oct-19,Nov-19,Dec-19,Jan-20,Feb-20,Mar-20,Apr-20,May-20,Jun-20,Jul-20,Aug-20,Sep-20,Oct-20,Nov-20,Dec-20,Jan-21,Feb-21,Mar-21,Apr-21,May-21,Jun-21,Jul-21,Aug-21,Sep-21,Oct-21,Nov-21,Dec-21,Jan-22,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Aug-22,Sep-22,Oct-22,Nov-22,Dec-22,Jan-23,Feb-23,Mar-23,Apr-23,May-23,Jun-23,Jul-23,Aug-23,Sep-23
Bolivarian Republic of Venezuela,Global horizontal irradiance (surface),835365,859564,877510,719416,676418,675210,670997,713280,787100,802011,667941,681829,766262,793742,751552,756669,627750,697275,736383,818913,822968,736248,680388,678462,701504,793637,754383,702972,706193,720260,682667,736598,837419,793633,778203,690441,777727,763148,848614,763774,692977,693740,738141,740479,831070,810823,731419,702396,769357,797488,874717,773935,771482,681300,736044,765654,831548,750324,714010,748930,761959,832191,816388,826191,751047,691671,684857,765553,882819,819075,723656,737885,829348,812008,868722,720131,657775,692203,722051,806001,808883,796050,703460,680320,729243,812582,791862,845649,701188,666069,681728,826658,816235,788685,762154,736330,774767,808193,869897,765173,701544,669753,699259,796254,792879,780807,736660,772153,779824,840205,878590,834445,702840,671798,743301,776298,838592,797480,750395,700349,800425,869049,879394,873708,771428,721225,736281,740491,846997,828388,679581,719303,748662,816350,791298,773210,695541,703744,694756,746556,859035,790050,767181,682364,808308,781400,789123,790073,734386,659810,732943,765693,843334,770692,668588,732012,737606,788587,854544,784923,746738,707433,746919,867149,918400
Bonaire Saint Eustatius and Saba,Global horizontal irradiance (surface),772462,861039,930244,942995,939606,926044,888036,942479,870661,764934,668701,656608,738770,840041,939238,940820,869283,912228,940084,909548,888641,832503,703626,671484,745385,866619,894416,976957,934486,1005572,971838,905092,938001,765586,768462,702480,750733,867283,921839,994082,922754,949557,980276,970910,909991,827543,744309,700147,759090,861721,973817,998631,955146,994411,1003179,947494,912362,852553,735824,706683,769122,856037,963552,1010534,1013837,1013985,991385,977134,947659,837165,733547,719236,764303,878846,954110,939866,944909,980814,974889,999961,903135,820708,647492,694122,741107,881287,922295,967558,975811,972056,967145,954122,852658,838092,757450,716074,738405,838657,989543,987013,1019060,1014530,984767,981624,930999,794611,731949,735357,770864,866141,969612,1028524,966632,980290,979813,974426,934261,847943,769854,717546,737003,863533,960600,1023138,1049368,1019940,988835,958556,936482,803738,701400,726785,748443,848804,945604,976127,1013124,909831,980530,954763,940229,842550,774998,717508,772164,834648,952093,964053,978393,976834,983771,977295,893361,795533,699699,734896,745161,847057,958860,995983,1019290,1008988,964938,963092,981057
Bosnia and Herzegovina,Global horizontal irradiance (surface),200002,297210,529053,691146,766684,820344,917389,862384,548293,346299,255088,194398,237432,364150,560975,758914,839397,931661,882597,908298,683209,415797,317355,202651,242767,341347,660640,679589,824508,1027813,987032,951305,631195,425745,236487,188790,227122,300536,482703,766900,810350,870765,964062,839359,602261,433347,234924,226216,211771,321792,559210,646011,792389,893876,871062,798773,498512,413304,256001,180545,226433,332523,527799,770848,846616,926845,988722,831635,584023,335934,315960,241044,224641,307660,467097,755781,810591,887972,907290,778041,618502,367460,257130,242635,270586,355887,588675,722251,864680,993173,1008257,888826,568027,460935,231778,200357,237434,294540,467304,811538,876024,800414,879385,799417,670902,443149,248580,189847,220741,382808,627231,694913,695326,969208,937346,870532,613851,485930,229417,194108,274810,389666,550888,868794,822293,856689,936795,812652,648260,417880,269359,170405,227880,383264,578958,739575,886205,1035378,943352,833726,667177,388844,214128,169489,267852,376859,663228,741642,925181,1000775,1033073,766861,569488,471484,222518,166859,210953,386650,571783,670436,736451,859374,997598,836767,671273
Botswana,Global horizontal irradiance (surface),957323,948217,904762,721189,673140,664808,631792,838565,1000870,1124126,1034782,1070302,897663,1015794,895210,746039,718850,665685,683370,832414,1011399,1122672,1078848,974255,1069874,982597,946008,860009,760729,664795,712507,825863,998274,1073489,1090173,1038355,1026322,1075847,980901,870339,754670,679262,684904,818422,977425,1124844,1096799,905266,1011258,860474,793598,782224,728447,658475,695700,823003,999650,1129594,1017089,997947,1122556,1131818,916107,729614,766282,668018,702418,836360,957186,1140539,1174695,1135647,1040996,1037291,856230,779217,734907,651583,701706,842231,993356,1128478,1094245,1026274,823101,796203,932554,778034,714213,636933,683343,806017,986276,1068369,1147091,1059725,1160251,839850,873948,791569,709110,669260,634928,824225,1003333,1108577,1171668,1129237,1107449,999877,1015338,820824,748806,668683,726352,814602,1008391,1109988,1105282,1030663,1023013,918039,861596,798033,767140,664753,721949,815309,971699,1089778,1024686,963447,857928,789022,923004,890343,755024,653064,705212,822177,982894,1084584,1129414,1039085,942544,1054357,807928,742800,716861,634631,644234,837413,999655,1083900,1049876,1095097,1082745,931240,941585,870165,726048,674020,690779,823709,994340
Bouvet Island,Global horizontal irradiance (surface),880319,672170,443303,247735,113323,46032,70860,131152,331670,473750,685193,765710,832074,588414,384799,205276,81964,60999,69911,173845,291257,529007,669730,883883,992241,650737,411391,201467,126822,54084,65863,183194,326586,530829,747768,927850,786640,646969,423805,226622,114799,50679,76887,157014,317020,536016,675103,876057,868876,620842,472887,228830,110875,76836,82807,141756,328168,483821,654759,916707,827605,605367,367575,230337,105164,50798,79027,150787,321958,519895,751488,986050,795707,588136,384136,209556,119402,69625,77544,164897,355267,584602,626143,859722,705542,618462,439454,222449,107912,71855,81947,155929,318429,578794,638498,721824,803652,619661,386761,247539,121486,76304,84055,151169,344849,526489,713420,953986,797650,559648,464285,217982,98066,70178,92923,184543,323993,585455,690886,803986,760956,630411,378288,237658,118277,56210,102022,150076,315450,499371,723461,879711,829821,563766,394991,214137,106202,66524,78614,158938,308522,482921,734313,857146,856088,639310,393870,181397,123777,64276,76374,138597,309455,554045,755150,840401,770519,593983,382215,254924,115030,70168,84250,149318,319978
Brazil,Global horizontal irradiance (surface),776295,796955,769891,686470,654067,653382,672844,818194,890190,869234,830112,783750,744474,734021,682799,666107,628771,652407,694279,790881,885882,808080,811208,806003,740060,773115,777888,724764,662863,641297,700508,806097,888973,901914,801414,836236,732126,764556,727960,687411,646735,628008,672586,774090,838352,854225,797283,782002,825057,736468,713732,684629,630127,623750,669460,791752,864329,874185,812417,793957,842722,766135,709770,686429,614932,631800,659808,803137,888030,911247,876132,870813,706542,822905,723041,722608,650314,645967,720342,791594,837773,868343,848416,792454,787599,736938,744123,690799,646827,656246,717589,801280,876277,886869,836410,777299,803970,732495,757840,682016,652570,645470,711264,767699,855124,857003,780356,783114,819011,765591,753833,687047,640902,658649,690257,787323,876891,876163,852547,828933,783661,747996,738851,685100,642580,643959,718523,808623,909051,913384,845145,835153,799212,754527,756441,726697,682334,655912,720731,796081,875890,858925,791182,740418,791742,776838,725354,723291,667687,652929,713812,795598,876221,880936,845782,782418,777343,792236,745228,714555,670597,665432,723814,797619,891724
British Indian Ocean Territory,Global horizontal irradiance (surface),797182,859010,855605,871476,756730,772900,740513,780190,840294,912460,942670,895438,887510,912252,853260,881235,834280,654894,740042,764629,722904,798249,818002,824587,746243,829723,894018,897092,820380,671648,649075,793864,826915,788524,782394,745268,885047,882712,961369,775469,800317,811402,779936,790669,760989,894654,951755,838869,808526,914503,784724,817947,776395,739121,788133,785311,814301,904379,841526,765368,859445,836956,980987,852067,794482,735208,709218,792233,743280,815799,850724,850286,841489,764921,890101,853543,797785,749629,738353,809588,803972,943202,858617,879905,892945,965998,932413,854543,796663,774669,661190,724103,804770,858955,854281,814733,810861,937755,930510,796985,749142,794089,669780,826739,784983,806640,860895,760116,942851,836923,932427,845525,765670,719562,698384,777648,876716,1023088,1026385,929947,779792,884363,842039,858245,779817,720959,658460,781360,931790,966831,835861,799089,806603,875276,952674,857152,749121,697912,677588,741828,811642,884560,877099,853516,795618,863027,890721,890434,810550,697004,663084,800105,910218,911672,948030,863975,895435,883732,940212,839646,787156,650788,759297,631476,887516
British Virgin Islands,Global horizontal irradiance (surface),694257,813999,903937,982264,916723,935296,899331,938472,896604,769387,684000,647595,703715,818177,945465,1005323,874388,878691,891902,882332,850727,856604,686630,664195,715767,824419,911439,1014972,956466,1039945,980802,919426,953058,783293,720313,652532,699205,835437,888130,1006573,948897,933596,957169,930612,869963,778410,688019,642732,726976,830295,944685,1013120,952766,1008118,1004076,915673,893484,831142,677201,678953,724668,819781,944126,1033955,1009121,1018768,999938,978352,926106,780297,698416,674894,726781,815310,898182,913589,942087,1001741,974252,964503,905486,774120,600592,672965,722563,831350,898829,950567,997358,1028876,985935,956727,770899,780190,676310,688206,703234,812900,959857,1015012,1029733,986745,991840,974800,898851,763390,699094,676557,709871,817704,948670,1053056,956247,1022584,978913,957100,884804,839627,740482,664085,686818,831853,912172,1010829,1042868,1055301,992090,962441,907822,771071,667961,694298,709844,814462,955565,1016354,1031656,956974,993260,960728,918608,823778,735521,675763,727905,794210,945991,999183,995618,1038931,971990,975101,813756,787697,686331,702413,688591,828839,965527,1026600,1018197,1010589,974604,914857,962019
Brunei Darussalam,Global horizontal irradiance (surface),709580,885616,869333,826360,810640,754954,731007,776353,784922,756188,725566,633247,652040,673788,696268,768859,813835,750324,824160,826424,828357,837562,713815,650738,684087,762272,805852,807077,836651,814381,731721,855663,791489,740430,664522,707076,655184,789754,851157,800938,770924,804578,762984,814547,757721,749035,714064,653215,570981,761847,873597,860242,792976,782727,758456,749229,827184,719182,718087,635395,617196,782296,854332,893581,829385,759405,791448,746237,848908,804553,706466,737555,825529,847706,864952,889211,790053,731429,747686,814888,753851,702569,692291,688139,724054,751536,762468,822219,786982,727939,810088,758784,769526,707132,709890,599720,667202,747980,822106,812339,746201,809577,796585,839924,803297,794075,748928,723365,714651,839726,875367,860532,868994,711777,791801,859471,899882,786997,730901,615220,746849,845706,839248,873851,797823,683113,733169,854203,766241,671611,678655,691445,604066,748526,840916,871688,771288,762050,827482,753793,733515,762212,710522,654211,666904,771266,754245,759189,777405,765257,733626,783808,752809,671307,698808,601897,685504,768497,820216,829404,807033,793298,693244,830157,732825
Bulgaria,Global horizontal irradiance (surface),250463,359799,566981,740443,897065,878722,911343,887478,644829,332948,323741,232964,272598,383586,560183,706607,873130,971345,981209,907531,719016,423783,334553,231952,268822,402065,639216,802458,788769,1088303,1071279,929530,716431,487904,268039,221180,256073,323557,540434,774872,988254,965430,969496,911829,687468,482717,276004,255813,259291,395956,559084,661763,839342,911356,950103,881566,605681,398481,234870,185753,261206,370836,486291,805841,892972,943068,1031296,865005,601856,363414,323203,256412,287985,373691,528294,788143,845793,1005811,992972,869281,675106,369836,292246,252749,280482,422123,576919,802445,856037,972558,973418,920421,658288,477128,242204,239120,274134,311804,504714,877633,932792,922779,883950,912852,688203,478142,252226,218384,243513,418164,645137,739968,855560,952327,951465,935185,696944,492409,251802,226454,304772,421264,547200,816294,873356,943697,1003328,875676,733822,448559,279426,178937,245184,432949,568365,752251,920560,919144,1033555,914852,653834,361631,277028,200042,290579,405713,646759,789278,969753,956024,1033253,841580,675217,509410,277825,213656,228262,422389,562435,683893,782512,943380,1030304,873273,669549
Burkina Faso,Global horizontal irradiance (surface),887302,937191,1037564,990505,968360,900888,783236,775602,798366,855667,864892,868559,884155,904198,994027,1004849,974803,941761,883443,811832,912447,907633,916150,870651,875682,914957,1042017,988671,983596,933114,799595,759910,842209,882997,863541,842264,869196,954495,961305,978491,1000143,973612,874509,737319,882909,922627,886963,846024,850132,943935,1013142,1009386,959139,967885,887925,782344,850618,899570,860834,855848,888130,919208,999976,1079544,999956,980354,862419,736785,845201,880703,901619,858469,843220,962429,998505,991625,978199,907631,825307,805428,884079,929183,892949,838249,875201,950155,1038522,1008273,966976,901706,853836,781508,879594,964235,901896,836803,887325,890551,978807,1023589,985731,906201,823376,752097,854842,888849,880813,853024,875257,936341,984440,999593,963486,940074,835682,731934,886823,820578,889568,865281,878807,962712,987577,1008448,994370,990292,816529,692747,824649,913431,920459,845232,897452,957564,1008051,1049226,1009635,990848,864696,776358,930587,900603,893994,850700,884847,973398,998905,980199,983717,953564,840729,759487,843467,921142,904378,835452,887812,955065,978370,1018437,992602,941022,897514,803279,907387
Burundi,Global horizontal irradiance (surface),828674,743256,734879,706912,746283,740508,776313,885349,852170,846024,742793,765239,770017,863317,802963,714795,740574,755716,851889,763024,764771,748579,695059,749201,833696,804349,825738,681728,660958,718537,793137,822557,809002,773529,703196,736699,840733,890801,703552,665561,719960,824388,847327,804614,800441,838908,707132,706077,820691,811655,812433,712609,771589,720812,798708,721585,801363,815942,761379,776252,807814,859132,786115,694480,720615,724265,812812,874756,876149,738761,731844,740703,766964,807726,831207,600769,745780,758252,801788,901060,890479,880844,723904,769726,862537,803782,781496,706212,723357,773083,763421,734935,834162,805934,725991,756163,725986,810791,758347,620856,708143,789600,793440,803952,882714,759368,719012,722024,823704,830104,861452,738561,627058,671582,769032,816415,822031,685397,739302,700124,756711,796626,751998,660339,775161,710433,719680,838521,836095,799698,738502,769242,767480,789679,809132,664617,677890,748059,789747,798971,798466,816341,797873,675418,743954,732896,850233,726413,699671,730430,776491,780356,814942,881921,645210,722425,825514,847820,723682,703843,753130,694263,866674,807105,781579
